Product Name,Price,Price per Unit
Fever-tree Refreshingly Light Premium Mediterranean Tonic Water 500ml,$4.50,$9.00 / 1L
Fever-tree Premium Indian Tonic Water 500ml,$4.50,$9.00 / 1L
Pureau Pure Water 5l,$5.85,$1.17 / 1L
Woolworths Diet Orange & Passionfruit Sparkling Mineral Water 1.25l,$1.10,$0.88 / 1L
Mount Franklin Lightly Sparkling Water Mango 375ml X10 Pack,$16.10,$4.29 / 1L
Twinings Cranberry & Pomegranate Tea Bags 10 Pack,$3.00,$0.30 / 1EA
Schweppes Natural Mineral Water Lemon & Lime 1.1l,$2.80,$2.55 / 1L
Woolworths Lemonade Bottle 1.25l,$1.10,$0.88 / 1L
Schweppes Lemon Lime & Bitters 1.1l,$2.80,$2.55 / 1L
Sunkist Bottle 1.25l,$1.80,$1.44 / 1L
Twinings Earl Grey Tea Bags 100 Pack,$13.50,$0.14 / 1EA
Quarter Past Vanilla Coffee Syrup 250ml,$5.00,$2.00 / 100ML
Twinings Pure Camomile Tea Bags 10 Pack,$3.00,$0.30 / 1EA
Coca - Cola Classic  Soft Drink Multipack Cans 375ml X 24 Pack,$22.00,$2.44 / 1L
Coca - Cola Zero Sugar Soft Drink Multipack Cans 24 X 375ml,$22.00,$2.44 / 1L
Pepsi Max Cans 30x375ml,$26.00,$2.31 / 1L
Frantelle Still Spring Water 24x600ml,$13.50,$0.94 / 1L
Nestle Sweetened Condensed Milk 395g,$2.50,$0.63 / 100G
Nestle Milo Malted Drinking Chocolate 460g,$6.50,$1.41 / 100G
Coca - Cola Classic  Soft Drink Bottle 2l,$3.65,$1.83 / 1L
Sanitarium So Good Long Life Unsweetened Almond Milk 1l,$2.00,$2.00 / 1L
Schweppes Infused Natural Mineral Water With Lime 1.1l,$1.65,$1.50 / 1L
Cocobella Coconut Water Straight Up 1l,$5.50,$5.50 / 1L
Schweppes Dry Ginger Ale 1.1l,$2.80,$2.55 / 1L
Twinings Pure Green Tea Bags 100 Pack,$13.50,$0.14 / 1EA
Solo Zero Sugar Cans 375ml X24 Case,$34.85,$3.87 / 1L
Twinings Earl Grey Tea Bags 10 Pack,$3.00,$0.30 / 1EA
Pepsi Max Bottle 2l,$3.20,$1.60 / 1L
Alka Power Alkaline Water 1.5l Bottle,$3.50,$2.33 / 1L
Schweppes Lemon Lime & Bitters 300ml X4 Pack,$5.00,$4.17 / 1L
Schweppes Raspberry Zero Sugar 1.1l,$2.80,$2.55 / 1L
Vitasoy Original Soy Milk 1l,$3.00,$3.00 / 1L
Sprite Zero Sugar Lemonade Soft Drink Mini Bottles 300ml X12 Pack,$10.10,$2.81 / 1L
Taylors Of Harrogate Yorkshire Extra Strong Tea Bags 100 Pack,$7.50,$0.08 / 1EA
Prime Hydration Lemon Lime 500ml,$4.50,$9.00 / 1L
Pump Spring Water Bottle 750ml,$2.90,$3.87 / 1L
V8 Vegetable Juice Original 1.25l,$5.50,$4.40 / 1L
Coca - Cola Classic  Soft Drink Multipack Cans 375ml X 30 Pack,$44.90,$3.99 / 1L
