Product Name,Price,Price per Unit
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Whiskas 1+ Years Mixed Favourites In Gravy 12 X85g,$12.00,$1.18 / 100G
Whiskas Chicken & Turkey Adult Dry Cat Food 1.8kg,$12.00,$0.67 / 100G
Whiskas Sardine & Prawn Adult Dry Cat Food 800g,$4.50,$0.56 / 100G
Whiskas 1+ Years Wet Cat Food Favourites Beef In Gravy Pouch 85g X12 Pack,$12.00,$1.18 / 100G
Temptations Cat Treats Tasty Chicken 180g,$9.00,$5.00 / 100G
Whiskas Kitten Mixed Favourites In Jelly 2-12 Months 12 Pack,$12.00,$1.18 / 100G
Schmackos Strapz Bbq Lamb Flavour Dog Treat 200g,$7.50,$3.75 / 100G
Schmackos Strapz Liver Dog Treats 200g,$7.50,$3.75 / 100G
Vitapet Jerhigh Treat Milk Sticks 100g,$6.00,$6.00 / 100G
Schmackos Strapz With Chicken Dog Treats 500g,$11.00,$2.20 / 100G
Whiskas 1+ Years Oh So Fishy Ocean Platter In Jelly 85g X12 Pack,$9.40,$0.92 / 100G
Temptations Cat Treats Tasty Chicken 85g,$4.00,$4.71 / 100G
Vitapet Jerhigh Real Chicken Sticks 100g,$6.00,$6.00 / 100G
Vitapet Chewz Chicken Wrapped Rawhide Dog Food 18 Pack,$16.50,$0.92 / 1EA
Vitapet Jerhigh Treat Real Chicken Bacon 100g,$6.00,$6.00 / 100G
Temptations Cat Treats Tempting Tuna 85g,$4.00,$4.71 / 100G
Smitten Cat Litter Crystals 2kg,$12.00,$6.00 / 1KG
Whiskas Sardine & Prawn Adult Dry Cat Food 1.8kg,$12.00,$0.67 / 100G
Temptations Cat Treats Seafood Medley 180g,$9.00,$5.00 / 100G
Whiskas Chicken & Tuna Dry Kitten Food 800g,$4.50,$0.56 / 100G
Trill Budgie Mix 1.8kg,$6.00,$0.33 / 100G
Schmackos Tasty Bites Cheesy Nibbles Cheese & Beef Dog Treats 140g,$4.50,$3.21 / 100G
Whiskas Oh So Meaty Meat Cuts Adult Wet Cat Food 12 Pack,$9.40,$0.92 / 100G
Fancy Feast Adult Classic Chicken Feast Gravy Grilled Wet Cat Food 85g,$1.60,$1.88 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Supercoat Adult Chicken Dog Food 7kg,$33.00,$0.47 / 100G
Temptations Cat Treats Hearty Beef 85g,$4.00,$4.71 / 100G
Vitapet Duck Tenders 100g,$9.00,$9.00 / 100G
Schmackos Tasty Bites Chewy Cubes With Chicken Dog Treats 130g,$4.50,$3.46 / 100G
Ultimates Indulge Beef Mince In Gravy 400g,$2.00,$0.50 / 100G
Ultimates Indulge Lamb Mince In Gravy 400g,$2.00,$0.50 / 100G
Fancy Feast Adult Classic Salmon Feast Gravy Grilled Wet Cat Food 85g,$1.60,$1.88 / 100G
Whiskas Oh So Fishy 1+ Years Wet Cat Food Seafood 85g X12,$9.40,$0.92 / 100G
Purina One Adult Urinary Care With Chicken In Gravy Wet Cat Food 70g,$2.30,$3.29 / 100G
Smitten Cat Milk 250ml 3 Pack,$4.00,$0.53 / 100ML
"Whiskas Mixed Favourites In Jelly Beef, Chicken And Tuna Flavour 85g X24 Pack",$21.00,$1.03 / 100G
Smitten Chicken Selection Adult Wet Cat Food 12 Pack,$6.00,$0.59 / 100G
Schmackos Marrobones Dog Treats 737g,$12.50,$1.70 / 100G
Fancy Feast Adult Classic Tuna Feast In Gravy Grilled Wet Cat Food 85g,$1.60,$1.88 / 100G
Vitapet Jerhigh Treat Variety Pack 400g,$20.00,$5.00 / 100G
Ultimates Indulge Chicken Mince In Gravy 400g,$2.00,$0.50 / 100G
