Product Name,Price,Price per Unit
Woolworths Lamb Midloins 3 - 6 Pieces 450g - 800g,$22.40,$28.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Rspca Approved Chicken Kebab Honey Soy Each,$1.30,$1.30 / 1EA
Woolworths Cook Butterflied Lamb Leg With Garlic & Herbs 750g - 1.4kg,$33.60,$24.00 / 1KG
Woolworths Bbq Pork Ribs With Kansas Style Bbq Sauce 700g,$15.00,$21.43 / 1KG
Primo Bacon Short Cut Rindless 175g,$5.25,$30.00 / 1KG
Thawed Imported Raw Prawns Per Kg,$30.00,$30.00 / 1KG
Woolworths Angus Beef & Caramelised Onion Sausages 450g,$9.00,$20.00 / 1KG
Woolworths Rspca Approved Diced Chicken Leg Fillet 500g,$9.50,$19.00 / 1KG
Woolworths Pork Loin Chop Medium 200g - 600g,$11.40,$19.00 / 1KG
Woolworths Smoked Beef Pastrami Freshly Sliced From The Deli Per Kg,$31.00,$31.00 / 1KG
Woolworths Cook Boneless Butterflied Chicken Greek Style 950g - 1.25kg,$13.75,$11.00 / 1KG
Macro Grass Fed Australian Stir-fry Beef 500g,$13.00,$26.00 / 1KG
Macro Chicken Mince Free Range 500g,$10.50,$21.00 / 1KG
Woolworths Lamb Forequarter Chops 4 - 6 Pieces 800g - 1.3kg,$24.70,$19.00 / 1KG
Woolworths Beef Breakfast Burger Patties 4 Pack,$7.00,$23.33 / 1KG
Steggles Whole Chicken 1.7kg - 2.4kg,$13.20,$5.50 / 1KG
Moira Mac's Classic Roasted Chicken Breast 350g,$7.95,$22.71 / 1KG
Macro Free Range Chicken Stir Fry 500g,$12.00,$24.00 / 1KG
Macro Chicken Drumsticks Free Range 900g - 1.1kg,$7.15,$6.50 / 1KG
Woolworths Beef Short Ribs 800g - 1.1kg,$25.85,$23.50 / 1KG
Woolworths Heart Smart Extra Lean Pork Mince 500g,$7.00,$14.00 / 1KG
K-roo Kangaroo Mince 1kg,$14.00,$14.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Rspca Approved Chicken Mignon Each,$3.80,$3.80 / 1EA
Woolworths Chicken Thigh Skinless Cutlets Bone-in 500g - 650g,$6.18,$9.50 / 1KG
Cleaver's Organic Beef Hot Dogs 275g,$10.50,$38.18 / 1KG
Diced Lamb 450g,$13.00,$28.89 / 1KG
Bertocchi Gold Long Rindless Bacon 400g,$10.00,$25.00 / 1KG
Woolworths Lamb Cutlets 6 - 10 Pieces 500g - 900g,$38.70,$43.00 / 1KG
Woolworths Crumbed Prawn Cutlets 500g,$9.00,$18.00 / 1KG
Woolworths Cook Chicken Kebab Sweet Smokey Bbq 375g,$8.00,$21.33 / 1KG
Moira Mac's Portuguese Roasted Chicken Breast 350g,$7.95,$22.71 / 1KG
Woolworths Pork Medallion 250g,$8.00,$32.00 / 1KG
Woolworths Classic Beef Sausage Roll 460g,$8.00,$17.39 / 1KG
Woolworths Cook Chicken Roasting Portions Italian Style 1.5kg - 2kg,$12.00,$6.00 / 1KG
Essentials Cooking Bacon 1kg,$9.50,$9.50 / 1KG
Bertocchi Smoked Pork Bones Per Kg,$9.00,$9.00 / 1KG
Woolworths Cook Lamb Shanks With Red Wine & Rosemary 850g - 1.25kg,$20.63,$16.50 / 1KG
Woolworths Nile Perch Thawed Fillets Per Kg,$17.00,$17.00 / 1KG
Woolworths Cook Slow Cooked Beef Brisket 700g,$15.50,$22.14 / 1KG
Woolworths Crumbed Chicken Burgers 440g,$6.50,$14.77 / 1KG
Portion Ling Skinned & Boned Thawed Per Kg,$21.00,$21.00 / 1KG
Woolworths Cook Chicken Roasting Portions With Mild Smoked Paprika 600g - 1.2kg,$9.60,$8.00 / 1KG
Woolworths Pork Rashers 350g- 800g,$16.80,$21.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Fresh Otto Wurth Frank German Style Per Kg,$17.90,$17.90 / 1KG
Woolworths Fresh Whole Rainbow Trout Per Kg,$22.00,$22.00 / 1KG
Woolworths Chinese Bbq Pork From The Deli Per Kg,$31.00,$31.00 / 1KG
Woolworths Slow Cooked Pork Shoulder With Bbq Sauce 560g,$10.00,$17.86 / 1KG
Game Farm Spatchcock Whole 350g - 690g,$12.77,$18.50 / 1KG
Woolworths Chicken Drumsticks Bulk 1.1kg - 1.7kg,$7.65,$4.50 / 1KG
Macro Free Range Chicken Breast Tenders 400g,$11.00,$27.50 / 1KG
Don Bacon Pan Size Rindless 200g,$5.80,$29.00 / 1KG
Woolworths Pork Fillet Heart Smart 250g - 600g,$12.60,$21.00 / 1KG
Bertocchi Mortadella Plain Shaved From The Deli Per Kg,$11.80,$11.80 / 1KG
Bertocchi Smoked Pork Meaty Hock 700g - 1kg,$10.00,$10.00 / 1KG
Woolworths Rspca Approved Chicken Kebab Satay Each,$1.30,$1.30 / 1EA
Woolworths Cooked Thawed Small Rock Lobster Each,$18.00,$18.00 / 1EA
Safcol Tapas Chilean Mussels In Spanish Escabeche Style Sauce 105g,$3.00,$28.57 / 1KG
D'orsogna Maple Glazed Streaky Bacon 200g,$7.00,$35.00 / 1KG
Woolworths Lamb Midloins 6 - 9 Pieces 650g - 1.1kg,$30.80,$28.00 / 1KG
Primo Rindless Middle Bacon 250g,$5.25,$21.00 / 1KG
Woolworths Boneless Chicken Kyiv With Creamy Cheese & Ham Filling 700g,$9.00,$12.86 / 1KG
Woolworths Gravy Beef Slow Cook 400g - 750g,$14.25,$19.00 / 1KG
British English Breakfast Chipolatas 500g,$8.50,$17.00 / 1KG
Woolworths Fresh Cooked Crystal Bay Banana Prawns Medium Per Kg,$32.00,$32.00 / 1KG
Macro Organic Lean Beef Mince 500g,$12.50,$25.00 / 1KG
Chicken Kebab Smokey Bbq Each,$1.30,$1.30 / 1EA
K-roo Kangaroo Diced 500g,$9.50,$19.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Rspca Approved Chicken Hearts 500g,$3.75,$7.50 / 1KG
Safcol Tapas Chilean Mussels In Spanish Galician Style Sauce 105g,$3.00,$28.57 / 1KG
Woolworths Cook Chicken Kebab Satay 375g,$8.00,$21.33 / 1KG
Just Caught Cooked Prawns Tail On 300g,$10.00,$33.33 / 1KG
Woolworths Wings Chicken Boomerang 1.1kg - 1.7kg,$14.45,$8.50 / 1KG
Bertocchi Mortadella Green Olives Sliced From The Deli Per Kg,$11.80,$11.80 / 1KG
De Costi Cooked Prawns Peeled With Cocktail Sauce 260g,$12.50,$48.08 / 1KG
Woolworths Rspca Approved Chicken Maryland Supreme 600g - 950g,$7.60,$8.00 / 1KG
Woolworths Chicken Bulk Burgers 1.5kg,$16.00,$10.67 / 1KG
Woolworths Thawed Lobster Tails Each,$12.00,$12.00 / 1EA
K-roo Kangaroo Steak 500g - 600g,$15.00,$25.00 / 1KG
Woolworths Shortcut Australian Bacon 200g,$5.50,$27.50 / 1KG
Woolworths Chicken Kyiv Bites With Creamy Garlic Filling 400g,$8.50,$21.25 / 1KG
Macro Grass Fed Beef Chuck Steak 380g - 800g,$19.20,$24.00 / 1KG
Chicken Maryland Supreme Min. 250g,$8.00,$8.00 / 1KG
Macro Free Range Lean Pork Mince 500g,$8.00,$16.00 / 1KG
K-roo Kangaroo Sausages Kanga Bangas Bush Tomato 500g,$7.00,$14.00 / 1KG
Don Bacon Pansize Double Smoked 200g,$5.80,$29.00 / 1KG
Woolworths Cook Chicken Kebabs Hoisin 375g,$8.00,$21.33 / 1KG
K-roo Kangaroo Burger 440g,$7.00,$15.91 / 1KG
Woolworths Cook Boneless Butterflied Spiced Mango Glaze Chicken 850g - 1.25kg,$13.75,$11.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Primo Short Cut Bacon 750g,$15.50,$20.67 / 1KG
Woolworths Bbq Hickory Smokey Infused Beef Burgers 450g,$9.00,$20.00 / 1KG
Woolworths Moisture Infused Pork Chops 400g,$8.00,$20.00 / 1KG
Bertocchi Authentic Leg Ham Triple Smoked 500g - 950g,$21.38,$22.50 / 1KG
Clearly Premium Oven Smoked Salmon Lemon & Pepper 300g,$22.50,$75.00 / 1KG
The Free Ranger Free Range Chicken Thigh Fillets 450g - 550g,$10.73,$19.50 / 1KG
Ingham's Free Range Sous Vide Chicken Breast Lightly Seasoned 200g,$8.00,$40.00 / 1KG
Bertocchi Gold Short Rindless Bacon 400g,$10.00,$25.00 / 1KG
Woolworths Bbq Beef Chuck Burgers With Garlic & Cracked Pepper 500g,$10.00,$20.00 / 1KG
"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",$24.00,$48.00 / 1KG
Woolworths Cooked & Peeled Cocktail Prawns Tail On Per Kg,$34.00,$34.00 / 1KG
Woolworths Chicken Whole Marinated & Seasoned 1.7kg - 2.2kg,$14.30,$6.50 / 1KG
Primo Sausages Polish Sliced Per Kg,$17.50,$17.50 / 1KG
Macro Grass Fed Australian Diced Beef 500g,$13.00,$26.00 / 1KG
Woolworths Southern Style Chicken Pops 400g,$8.00,$20.00 / 1KG
Thawed Marinara Mix Bag And Bake Teriyaki Ginger Per Kg,$14.00,$14.00 / 1KG
Woolworths Pork & Fennel Sausage Roll 460g,$8.00,$17.39 / 1KG
Woolworths Rspca Approved Chicken Livers 500g,$3.75,$7.50 / 1KG
Thawed Freshwater Basa Fillets Bag And Bake Teriyaki Ginger Per Kg,$11.00,$11.00 / 1KG
Woolworths Buttermilk Tennessee Style Chicken Wing Nibbles 600g,$8.50,$14.17 / 1KG
De Costi Raw Prawn Meat 260g,$12.50,$48.08 / 1KG
Woolworths Beef Strips Teriyaki Style 300g,$9.00,$30.00 / 1KG
Salamanca Seafood Company Basa Skin Off Fillet Value Pack 400g,$9.00,$22.50 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Fresh Hoki Blue Grenadier Fillets Per Kg,$19.00,$19.00 / 1KG
Sole Mare Wood Smoked Mussels 120g,$4.00,$33.33 / 1KG
Talley's Chilled Mussels Marinated Plain 375g,$8.00,$21.33 / 1KG
Woolworths Chicken Tenderloins In Lemon & Garlic Marinade 500g,$9.50,$19.00 / 1KG
Birds Eye Ocean Selections Teriyaki Frozen Fish Fillets 4 Pack,$5.00,$10.00 / 1KG
Woolworths Cook Chicken Kebab Honey Soy 375g,$8.00,$21.33 / 1KG
Pastoral Oven Roasted Pork Herb Crusted Sliced From The Deli Per Kg,$27.00,$27.00 / 1KG
Humpty Doo Barramundi Skin On 260g,$13.00,$50.00 / 1KG
Just Caught Peeled & Deveined Cooked Prawns 500g,$16.50,$33.00 / 1KG
Woolworths Cook Italian Style Beef & Pork Tomato Ragu 700g,$15.00,$21.43 / 1KG
Pork Stir Fry 400g,$8.00,$20.00 / 1KG
Birds Eye Ocean Selections Barramundi Moroccan Frozen Fish Fillets 4 Pack,$17.00,$34.00 / 1KG
Birds Eye Ocean Selections Fish Fillets Moroccan Skinless Frozen 4 Pack,$5.00,$10.00 / 1KG
Woolworths Cook Chicken Drumsticks Sweet & Smokey Bbq Glaze 1.4kg,$8.00,$5.71 / 1KG
Woolworths Butter Chicken Style Kebabs Kebabs 10 Pack,$11.50,
Primo Berliner Sliced Per Kg,$20.50,$20.50 / 1KG
Woolworths Frozen Barramundi 1kg,$21.00,$21.00 / 1KG
Don Short Cut Rindless Bacon 200g,$5.80,$29.00 / 1KG
Woolworths Thawed Cooked Prawn Ring 200g,$9.00,$45.00 / 1KG
United Fish Co. Whole Shell Greenshell Mussels Frozen 1kg,$6.50,$6.50 / 1KG
Woolworths Bbq Boneless Thigh Fillets With Japanese Style Marinade 500g,$9.00,$18.00 / 1KG
Woolworths Fresh Pacific Oysters 1 Dozen,$21.00,$1.75 / 1EA
K-roo Kangaroo Steak Marinated 500g - 600g,$15.00,$25.00 / 1KG
De Costi Prawns Lemon & Garlic Butter 280g,$12.50,$44.64 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Smoked Beef Pastrami Freshly Shaved From The Deli Per Kg,$31.00,$31.00 / 1KG
Bertocchi Mortadella Plain Sliced From The Deli Per Kg,$11.80,$11.80 / 1KG
Woolworths Simply Roast Honey Soy Chicken Wing Nibbles 1kg,$9.00,$9.00 / 1KG
Woolworths Lamb Fetta & Rosemary Sausages 450g,$9.00,$20.00 / 1KG
Macro Chicken Lovely Legs Free Range 550g - 650g,$6.83,$10.50 / 1KG
Macro Organic Beef Mince Heart Smart 500g,$15.00,$30.00 / 1KG
Woolworths Fresh Whole Black Mussels Per Kg,$10.00,$10.00 / 1KG
Woolworths Moisture Infused Pork Chops 1.2kg,$21.00,$17.50 / 1KG
Woolworths The Cooks Cuts Beef Brisket 800g - 1.5kg,$21.00,$15.00 / 1KG
Woolworths Slow Cooked Chicken Breast In Creamy Mushroom Sauce 700g,$15.00,$21.43 / 1KG
Steggles Chicken Mixed Pieces 2kg,$9.00,$4.50 / 1KG
Woolworths Rspca Approved Chicken Giblets 500g,$3.75,$7.50 / 1KG
Woolworths Cook Butterflied Chicken Sweet Garlic & Herb Marinade 900g - 1.25kg,$11.25,$9.00 / 1KG
D'orsogna Natural Leg Ham Portion 700g,$12.50,$17.86 / 1KG
Sealord New Zealand Dory Natural Fillets 500g,$13.50,$27.00 / 1KG
D'orsogna Natural Shortcut Bacon Gluten Free Wood Smoked 200g,$6.50,$32.50 / 1KG
Steggles Butter Chicken Flavour Boneless Family Roast Chicken 900g - 1.5kg,$16.50,$11.00 / 1KG
Luv-a-duck Peking Duck Breasts 360g,$16.50,$45.83 / 1KG
Woolworths Cracked Black Pepper Wagyu Beef Sausages 450g,$9.00,$20.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Cook Butterflied Lamb Leg With Honey & Rosemary 400g - 700g,$16.80,$24.00 / 1KG
Woolworths Lamb Strips Mongolian Style 300g,$9.00,$30.00 / 1KG
Woolworths Rspca Approved Chicken Necks 1kg,$6.50,$6.50 / 1KG
Beef Rib Eye Bone In 230g - 500g,$19.50,$39.00 / 1KG
Boston Bay Mussels Cooked 500g,$8.00,$16.00 / 1KG
Holland House Caviar Black 50g,$6.00,$120.00 / 1KG
Woolworths Cook Chinese Bbq Style Pork With Char Siu Sauce 560g,$14.00,$25.00 / 1KG
Humpty Doo Barramundi Skin Off 260g,$14.00,$53.85 / 1KG
Don Short Cut Rindless Bacon Twin Pack 500g,$12.00,$24.00 / 1KG
Gourmet Chef Marinara Sauce 450g,$5.20,$11.56 / 1KG
Woolworths Jumbo Cooked Prawn 500g,$22.00,$44.00 / 1KG
Ocean Blue Crab Meat 140g,$12.00,$85.71 / 1KG
Steggles Margherita Pizza Flavour Family Roast Split Chicken Per Kg,$11.50,$11.50 / 1KG
Woolworths Hot & Spicy Chicken Wing Nibbles 600g,$8.50,$14.17 / 1KG
Woolworths Beef Strips Bulgolgi Style 300g,$9.00,$30.00 / 1KG
Primo Pepperoni Sausage Per Kg,$29.35,$29.35 / 1KG
Woolworths Cook Pork Medallions Garlic & Herb Stuffing 300g,$9.00,$30.00 / 1KG
Tibaldi Ham Off The Bone 500g,$16.00,$32.00 / 1KG
Woolworths Cook Chicken Kebabs Teriyaki With White Sesame Topping 10 Pack,$13.50,$16.88 / 1KG
Macro Organic Chicken Breast Fillet 350g - 600g,$18.90,$31.50 / 1KG
Talley's Chilled Mussels Marinated Garlic 375g,$8.00,$21.33 / 1KG
The Free Ranger Free Range Chicken Breast Fillets 500g - 650g,$12.68,$19.50 / 1KG
Macro Grass Fed Beef Rump Roast 450g - 850g,$23.80,$28.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Cook Slow Cooked Beef Ribs In Sweet 'n' Smokey Bbq Sauce 800g - 1.3kg,$28.60,$22.00 / 1KG
Macro Free Range Chicken Breast Steaks Sweet Chipotle 500g,$12.00,
Woolworths Lamb Cutlets 4 - 7 Pieces 250g - 600g,$25.80,$43.00 / 1KG
Woolworths Wagyu Rump Steak 150g - 350g,$18.20,$52.00 / 1KG
Woolworths Chicken Burgers Salt & Pepper 440g,$6.50,$14.77 / 1KG
Just Caught Crumbed Pollock Fillets 1kg,$9.00,$9.00 / 1KG
Macro Free Range Chicken Breast Shawarma Style Strips 500g,$12.00,$24.00 / 1KG
Ocean Chef South American Flathead Fillets 1kg,$19.00,$19.00 / 1KG
Woolworths Crumbed Tasmanian Skin Off Salmon Bites 285g,$11.00,$38.60 / 1KG
Crystal Bay Frozen Australian Tiger Prawns 550g,$18.00,$32.73 / 1KG
Primo Bacon Lean Shortcut 350g,$8.75,$25.00 / 1KG
Crystal Bay Australian Tiger Prawns 1kg,$30.00,$30.00 / 1KG
Just Caught Raw Prawn Cutlets 850g,$32.00,$37.65 / 1KG
Birds Eye Ocean Selections Barramundi Skin On Frozen Fish Fillet 2 Pack,$10.00,$40.00 / 1KG
Woolworths Angus Beef Chuck Burgers 2 Pack,$7.50,$26.79 / 1KG
Woolworths Beef Soup Bones 1kg - 1.3kg,$9.10,$7.00 / 1KG
Woolworths Cook Lamb Shoulder With Garlic & Rosemary 700g,$18.00,$25.71 / 1KG
Gourmet Chef Thai Green Curry Sauce 450g,$5.20,$11.56 / 1KG
Ocean Chef Hoki Fillets 1kg,$22.50,$22.50 / 1KG
Tropic Co Australian Raw Tiger Prawns Frozen 1kg,$26.50,$26.50 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths The Cooks Cuts Beef Cheek 300g - 750g,$19.50,$26.00 / 1KG
Woolworths Hickory Half Leg Ham 600g - 1.05kg,$23.10,$22.00 / 1KG
Bertocchi Gold Thin & Crispy Middle Bacon 400g,$10.00,$25.00 / 1KG
Talley's Chilled Mussels Chilli 375g,$8.00,$21.33 / 1KG
Luv-a-duck Fresh Duck Breast Fillets 380g,$12.00,$31.58 / 1KG
Chicken Lovely Legs Per Kg,$7.50,$7.50 / 1KG
Macro Organic Chicken Drumstick 300g - 550g,$6.05,$11.00 / 1KG
Asp Scottish Kippers 335g,$8.00,$23.88 / 1KG
Woolworths Cook  Slow Cooked Shanghai Style Pork Belly 600g,$16.00,$26.67 / 1KG
Steggles Family Roast Whoe Chicken Parmi 2kg - 2.9kg,$21.75,$7.50 / 1KG
Ocean Chef Flathead In Crunchy Batter 500g,$9.00,$18.00 / 1KG
Gourmet Chef Thai Red Curry Sauce 450g,$5.20,$11.56 / 1KG
Primo Salt Reduced Short Cut Bacon 200g,$5.25,$26.25 / 1KG
Woolworths Lamb Offcut 4-6 Pieces 650g - 1.2kg,$10.80,$9.00 / 1KG
Bertocchi Pork Bones Smoked 500g,$6.50,$13.00 / 1KG
Free Range Chicken Boneless Butterflied Chicken Moroccan 900g - 1.4kg,$19.60,$14.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
Chicken Sandwich Schnitzel Each,$1.40,$1.40 / 1EA
Mccain Pub Style Extra Crispy Chips 750g,$4.80,$6.40 / 1KG
Woolworths 8 Beef Sausages Herb & Garlic 600g,$7.00,$11.67 / 1KG
Woolworths Cook Boneless Chicken Fillets Drumstick Paprika & Chilli 500g,$8.00,$16.00 / 1KG
D'orsogna Honey Leg Ham 850g,$15.00,$17.65 / 1KG
Woolworths Bbq Pulled Pork Burger Kit 700g,$16.50,$23.57 / 1KG
Tropic Co Australian Cooked Tiger Prawns 475g,$16.00,$33.68 / 1KG
Macro Free Range Chicken Roasting Portions Portugese Style 1kg - 1.25kg,$13.13,$10.50 / 1KG
Karumba Banana Prawns 500g,$29.00,$58.00 / 1KG
Ocean Blue Mini Blinis 168g,$4.90,$29.17 / 1KG
Bertocchi Authentic Leg Ham Boneless 500g - 1kg,$22.50,$22.50 / 1KG
"Birds Eye Ocean Selections Raw Prawns Frozen, Garlic And Herb Dusted 500g",$24.00,$48.00 / 1KG
Woolworths Nashville Style Chicken Tenders 400g,$9.00,$22.50 / 1KG
Fresh Ling Fillets Per Kg,$36.00,$36.00 / 1KG
Jervis Bay Shellfish Co Oysters Kilpatrick 6 Pack,$17.90,
Just Caught Cooked & Shelled Mussel Meat 1kg,$14.00,$14.00 / 1KG
Viking Platter Swedish Caviar 150g,$6.00,$40.00 / 1KG
Gourmet Chef Chilli Mussel Sauce 450g,$5.20,$11.56 / 1KG
Primo Middle Bacon 750g,$15.50,$20.67 / 1KG
Primo Pan Sized Rindless Bacon Pan Size 750g,$16.50,$22.00 / 1KG
Bertocchi Bacon Hock Smoked Meaty 900g - 1.55kg,$20.93,$13.50 / 1KG
Bertocchi Ham Leg Boneless 1.8kg,$25.00,$13.89 / 1KG
Macro Grass Fed Beef Flank Steak 200g - 550g,$16.50,$30.00 / 1KG
Fresh Ling Fillets Bag And Bake Teriyaki Ginger Per Kg,$33.00,$33.00 / 1KG
Woolworths 8 Beef Sausages 600g,$7.00,$11.67 / 1KG
Primo Champagne Ham Thinly Sliced 100g,$3.70,$37.00 / 1KG
Woolworths Rspca Approved Chicken Breast Fillet Min. 250g,$10.00,$10.00 / 1KG
Salmon Tasmanian Atlantic Fillets Skin On Per Kg,$29.00,$29.00 / 1KG
Primo Hungarian Salami Mild 80g,$3.70,$46.25 / 1KG
