Product Name,Price,Price per Unit
Baby Bellies Organic Pumpkin & Carrot Softcorn 8g,$2.00,$25.00 / 100G
Rafferty's Garden Baby Food Pouch Chocolate Custard 6+ Months 120g,$2.15,$1.79 / 100G
Rafferty's Garden Baby Food Pouch Vanilla Custard 6+ Months 120g,$2.15,$1.79 / 100G
Woolworths Apple Pear & Cinnamon 120g,$1.00,$0.83 / 100G
Vicks Baby Balsam 100g,$17.00,$17.00 / 100G
Little Bellies Organic Puffs Apple & Cinnamon 12g,$2.00,$16.67 / 100G
Babylove Sleepynights Pants 4-7 Years (18-35kg) 9 Pack,$12.50,$1.39 / 1EA
Tommee Tippee Closer To Nature Medium Flow Teats 2 Pack,$10.00,$5.00 / 1EA
Baby Bellies Organic Strawberry Pick-up Sticks 16g,$3.75,$23.44 / 100G
Huggies Drynites Night Time Pants For Boys 4-7 Years (17-30kg) 9 Pack,$11.00,$1.22 / 1EA
Rafferty's Garden Baby Food Pouch Pear & Apricot & Nothing Else 4+ Months 120g,$2.15,$1.79 / 100G
"Rafferty's Garden Baby Food Pouch Beef, Sweet Potato & Parsnip 6+ Months 120g",$2.15,$1.79 / 100G
Waterwipes Fragrance Free Sensitive Skin Baby Wipes 60 X9 Pack,$56.00,$10.37 / 100EA
Huggies Ultimate Baby Wipes Protect & Care 64 Pack,$6.00,$0.09 / 1EA
Huggies Ultra Dry Nappy Pants Girls Size 6 (15kg+) 24 Pack,$13.00,$0.54 / 1EA
Rafferty's Garden Banana Mini Yoghurt Drops Baby Food Snack 8+ Months 8g,$2.25,$28.13 / 100G
Huggies Ultra Dry Nappy Pants Boys Size 6 (15kg+) 24 Pack,$13.00,$0.54 / 1EA
Johnson's Classic Scented Baby Powder 400g,$5.50,$1.38 / 100G
Little Quacker 1-3 Years Rice Biscuit Strawberry 40g,$2.80,$7.00 / 100G
Heinz Little Kids Vanilla Custard Toddler Food Pouch 1-3 Years 120g,$1.80,$1.50 / 100G
Little One's Nappy Pants Walker 13-18kg 23 Pack,$9.50,$0.41 / 1EA
Little One's Baby Wipes 480 Pack,$11.50,$2.40 / 100EA
Little One's Size 5 Ultra Dry Nappies Walker 13-18kg Boys & Girls 44 Pack,$11.50,$0.26 / 1EA
Huggies Ultra Dry Nappies Boys Size 5 (13-18kg) 64 Pack,$39.00,$0.61 / 1EA
Huggies Thick Baby Wipes Fragrance Free 400 Pack,$18.00,$4.50 / 100EA
Little One's Size 6 Ultra Dry Nappies Junior 15-25kg Boys & Girls 40 Pack,$11.50,$0.29 / 1EA
Huggies Infant Nappies Size 2 (4-8kg) 96 Pack,$39.00,$0.41 / 1EA
Huggies Ultra Dry Nappies Boys Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Huggies Ultra Dry Nappies Girls Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Rafferty's Garden Baby Food Banana Fruit Snack Bars 12+ Months 8 Pack,$4.00,$3.13 / 100G
Huggies Drynites Night Time Pants For Girls 4-7 Years (17-30kg) 9 Pack,$11.00,$1.22 / 1EA
Dreambaby Rapid Response Digital Thermometer,$20.25,$20.25 / 1EA
Rafferty's Garden Baby Food Pouch Risoni Pasta & Garden Vegetables 10+ Months 170g,$2.80,$1.65 / 100G
Baby Bellies Organic Puffs Blueberry 12g,$2.00,$16.67 / 100G
Rafferty's Garden Baby Food Pouch Summer Fruits & Quinoa 6+ Months 120g,$2.15,$1.79 / 100G
Huggies Ultra Dry Nappy Pants Girls Size 5 (12-17kg) 26 Pack,$13.00,$0.50 / 1EA
Huggies Ultimate Baby Wipes Nourish & Care 64 Pack,$6.00,$9.38 / 100EA
Rafferty's Garden Baby Food Pouch Pumpkin & Spinach Pasta Bake 6+ Months 120g,$2.15,$1.79 / 100G
Alula Gold Reflux 0-12 Months Infant Formula 900g,$26.00,$2.89 / 100G
Heinz Little Kids Chocolate Custard Toddler Food Pouch 1-3 Years 120g,$1.80,$1.50 / 100G
Tommee Tippee Closer To Nature Night-time Soothers 6-18 Months Assorted 2 Pack,$12.00,$6.00 / 1EA
Huggies Ultra Dry Nappy Pants Boys Size 5 (12-17kg) 26 Pack,$13.00,$0.50 / 1EA
"Rafferty's Garden Baby Food Pouch Chickpea, Corn & Carrot Protein 8+ Months 120g",$2.15,$1.79 / 100G
Heinz Baby Food 6+ Months Vanilla Custard 120g,$1.80,$1.50 / 100G
"Heinz Smoothie Banana, Pear, Oat, Greek Yoghurt Baby Food 8+ M 120g",$1.80,$1.50 / 100G
Tommee Tippee Closer To Nature Feeding Bottles 340ml 2 Pack,$26.50,$13.25 / 1EA
Little One's Size 3 Ultra Dry Nappies Crawler 6-11kg Boys & Girls 56 Pack,$11.50,$0.21 / 1EA
Heinz Baby Food Apple Puree 4+ Months 110g,$1.00,$0.91 / 100G
Johnson's Baby Soap Twin Pack 95g X2 Pack,$4.00,$2.11 / 100G
Rafferty's Garden Banana & Mango Custard Baby Food Pouch Dessert 6+ Months 120g,$2.15,$1.79 / 100G
Macro Baby Organic 6 Months+ Apple & Blueberry 120g,$1.60,$1.33 / 100G
Heinz Baby Food 8+ Months Strawberry Vanilla Custard 120g,$1.80,$1.50 / 100G
Rafferty's Garden Baby Food Pouch Beef Bolognese & Macaroni 10+ Months 170g,$2.80,$1.65 / 100G
Little One's Baby Wipes 480 Pack,$11.50,$2.40 / 100EA
Little One's Size 5 Ultra Dry Nappies Walker 13-18kg Boys & Girls 44 Pack,$11.50,$0.26 / 1EA
Huggies Ultra Dry Nappies Boys Size 5 (13-18kg) 64 Pack,$39.00,$0.61 / 1EA
Huggies Thick Baby Wipes Fragrance Free 400 Pack,$18.00,$4.50 / 100EA
Little One's Size 6 Ultra Dry Nappies Junior 15-25kg Boys & Girls 40 Pack,$11.50,$0.29 / 1EA
Huggies Infant Nappies Size 2 (4-8kg) 96 Pack,$39.00,$0.41 / 1EA
Huggies Ultra Dry Nappies Boys Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Huggies Ultra Dry Nappies Girls Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Snacktacular Fruit Melts Apple & Strawberry 8g,$1.90,$23.75 / 100G
Only Organic 6 Months+ Banana Blueberry & Quinoa 120g,$2.15,$1.79 / 100G
Rafferty's Garden Baby Food Pouch Beef & Veg Italian Lasagne 10+ Months 170g,$2.80,$1.65 / 100G
"Heinz Smoothie Pear, Berry, Oat, Greek Yoghurt Baby Food 8+ M 120g",$1.80,$1.50 / 100G
Tommee Tippee Closer To Nature Night-time Soothers 18 To 36 Months 2 Pack,$12.00,$12.00 / 1EA
Rafferty's Garden Baby Food Pouch Protein Tuna & Garden Vegetables 6+ Months 120g,$2.15,$1.79 / 100G
Huggies Refillable Baby Wipes Clutch 'n? Go 32 Pack,$8.00,$25.00 / 100EA
Rafferty's Garden Natural Mini Yoghurt Drops Baby Food Snack 8+ Months 8g,$2.25,$28.13 / 100G
Snacktacular Fruit Melts Banana & Blueberry 8g,$1.90,$23.75 / 100G
Baby Bellies Organic Round-a-bouts Sweetcorn 12g,$2.00,$16.67 / 100G
Heinz Baby Food Banana Custard 8+ Months 120g,$1.80,$1.50 / 100G
Heinz Baby Food Pear Puree 4+ Months 110g,$1.00,$0.91 / 100G
Huggies Drynites Night Time Pants For Boys 8-15 Years (27-57kg) 8 Pack,$11.00,$1.38 / 1EA
"Heinz Baby Food 8+ Months Apple, Blueberry & Strawberry 120g",$1.80,$1.50 / 100G
Tommee Tippee 0-6m Silicon Soother 2 Pack,$12.60,$12.60 / 1EA
Tommee Tippee Closer To Nature Fun Style Soothers 18-36 Months Assorted 2 Pack,$12.00,$6.00 / 1EA
Whole Kids Organic Soft Cereal Biscuits- Spelt & Apple 120g,$6.00,$5.00 / 100G
Tommee Tippee No.2 Cherry Latex Soother 0-6 Months 2 Pack,$10.00,$5.00 / 1EA
Bonjela Pain Relief Teething Gel 15g,$10.00,$66.67 / 100G
Little Bellies Veggie Tubes 12g,$2.00,$16.67 / 100G
Rafferty's Garden Brown Rice Bean & Pumpkin Baby Food Pouch 8+ Months 120g,$2.15,$1.79 / 100G
"Rafferty's Garden Blueberry, Banana & Pear Pouch Yoghurt Brekkie Baby Food 120g",$2.15,$1.79 / 100G
Macro Organic 6 Months+ Pumpkin Sweetcorn Potato & Carrot 120g,$1.60,$1.33 / 100G
Little One's Baby Wipes 480 Pack,$11.50,$2.40 / 100EA
Little One's Size 5 Ultra Dry Nappies Walker 13-18kg Boys & Girls 44 Pack,$11.50,$0.26 / 1EA
Huggies Ultra Dry Nappies Boys Size 5 (13-18kg) 64 Pack,$39.00,$0.61 / 1EA
Huggies Thick Baby Wipes Fragrance Free 400 Pack,$18.00,$4.50 / 100EA
Little One's Size 6 Ultra Dry Nappies Junior 15-25kg Boys & Girls 40 Pack,$11.50,$0.29 / 1EA
Huggies Infant Nappies Size 2 (4-8kg) 96 Pack,$39.00,$0.41 / 1EA
Huggies Ultra Dry Nappies Boys Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Huggies Ultra Dry Nappies Girls Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Tommee Tippee Closer To Nature Feeding Bottles 260ml,$13.15,$13.15 / 1EA
Only Organic Wild Rice Risotto Spring Lamb Wild Rice Risotto Spring Lamb 120g,$2.15,$1.79 / 100G
Only Organic 8 Months+ Banana Raspberry & Vanilla 120g,$2.15,$1.79 / 100G
Babylove Cosifit Nappies Size 5 (12-17kg) 54 Pack,$30.00,$55.56 / 100EA
Baby Bellies Organic Sweet Potato Pick-up Sticks 16g,$3.75,$23.44 / 100G
Tommee Tippee Silicone Soother 6-18m 2 Pack,$12.60,$12.60 / 1EA
Macro Organic 6 Months+ Apple Banana & Blueberry Bircher Muesli 120g,$1.60,$1.33 / 100G
Johnson's Baby Shampoo 500ml,$5.50,$1.10 / 100ML
Babylove Sleepynights Pants 8-15 Years (27-57kg) 8 Pack,$12.50,$1.56 / 1EA
Only Organic 8 Months+ Mango & Yoghurt Brekkie 120g,$2.15,$1.79 / 100G
Babylove Nappy Pants Size 6 (15-25kg) 42 Pack,$31.00,$0.74 / 1EA
Nestle Nan Comfort 2 Follow-on Formula 6-12 Months Powder 800g,$20.00,$2.50 / 100G
Voost Hydrate Electrolyte Tablets 20 Pack,$9.60,$48.00 / 100EA
Snacktacular Chewy Crispy Fruit Pieces Apple & Strawberry 12+ Months 12g,$1.90,$15.83 / 100G
Only Organic Banana Berries Yoghurt 120g,$2.15,$1.79 / 100G
Tommee Tippee No.1 Cherry Latex Soother 18-36 Months 2 Pack,$10.00,$5.00 / 1EA
Woolworths Banana Custard 120g,$1.00,$0.83 / 100G
Rafferty's Garden Mixed Berry Yoghurt Buttons Baby Food Snack 12+ Months 28g,$6.00,$21.43 / 100G
Huggies Ultra Dry Nappies Boys Size 5 (13-18kg) 64 Pack,$39.00,$0.61 / 1EA
"Clearblue Pregnancy Test, Ultra Early 3 Pack",$19.00,$6.33 / 1EA
"Heinz Baby Food 8+ Months Apple, Strawberry & Passionfruit 120g",$1.80,$1.50 / 100G
Macro Organic 6 Months+ Sweet Potato Carrot & Zucchini 120g,$1.60,$1.33 / 100G
Only Organic Blueberry Rice Cakes 20g,$1.50,$7.50 / 100G
Rafferty's Garden Strawberry & Vanilla Custard Baby Food Pouch 6+ Months 120g,$2.15,$1.79 / 100G
Little One's Baby Wipes 480 Pack,$11.50,$2.40 / 100EA
Little One's Size 5 Ultra Dry Nappies Walker 13-18kg Boys & Girls 44 Pack,$11.50,$0.26 / 1EA
Huggies Ultra Dry Nappies Boys Size 5 (13-18kg) 64 Pack,$39.00,$0.61 / 1EA
Huggies Thick Baby Wipes Fragrance Free 400 Pack,$18.00,$4.50 / 100EA
Little One's Size 6 Ultra Dry Nappies Junior 15-25kg Boys & Girls 40 Pack,$11.50,$0.29 / 1EA
Huggies Infant Nappies Size 2 (4-8kg) 96 Pack,$39.00,$0.41 / 1EA
Huggies Ultra Dry Nappies Boys Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Huggies Ultra Dry Nappies Girls Size 4 (10-15kg) 72 Pack,$39.00,$0.54 / 1EA
Only Organic Pasta Bolognese 170g,$2.00,$1.18 / 100G
Nestle Nan Comfort 1 From Birth Starter Baby Formula Powder 800g,$20.00,$2.50 / 100G
Only Organic Carrot & Apple Rice Cakes 20g,$1.50,$7.50 / 100G
Kiddylicious Smoothie Melts Strawberry & Banana 12+ Months 6g,$2.20,$36.67 / 100G
Little One's Baby Powder With Cornstarch 200g,$2.00,$1.00 / 100G
Rafferty's Garden Red Lentil Carrot Sweet Potato Baby Food Pouch 8+ Months 120g,$2.15,$1.79 / 100G
Tommee Tippee Advanced Anti Colic Feeding Bottle 260ml 2 Pack,$26.00,
Babylove Nappy Pants Size 5 (12-17kg) 50 Pack,$31.00,$0.62 / 1EA
Farex Breakfast On The Go Creamy Baby Food Porridge 6+ Months 120g,$1.80,$1.50 / 100G
Tommee Tippee Closer To Nature Moda Feeding Bottles 260ml 2 Pack,$22.00,$11.00 / 1EA
Valco Baby Pax Plus Change Table Black,$116.10,
First Response Pregnancy Test Instream Test 3 Pack,$20.00,$6.67 / 1EA
