Product Name,Price,Price per Unit
Nice & Natural Fruit Strings Strawberry 136g,$5.25,$3.86 / 100G
Woolworths Microwave Popcorn Butter Flavoured 100g,$0.95,$0.95 / 100G
Thins Chips Salt & Vinegar 175g,$4.70,$2.69 / 100G
Sunbites Snack Cracker Mix Multipack (12 Pack) 288g,$5.50,$1.91 / 100G
Tasty Toobs Tangy Snack Multipack (5 Pack) 75g,$4.50,$30.00 / 100G
Uncle Tobys Muesli Bars Yoghurt & Strawberry 6 Pack,$5.50,$2.97 / 100G
Sunbeam Sultanas & Apricot 6 Pack,$4.00,$18.02 / 1KG
Arnott's Iced Tic Toc Biscuits Biscuits 250g,$2.50,$1.00 / 100G
Arnott's Tim Tam Deluxe Salted Caramel Brownie Chocolate Biscuits 175g,$4.00,$2.29 / 100G
Tostitos Tortilla Corn Chips Splash Of Lime Cantina Style 175g,$5.20,$2.97 / 100G
Thins Top 20 Variety Multipack Chips 20 Pack 375g,$8.65,$2.31 / 100G
Twix Chocolate Party Share Bag 11 Pieces 159g,$5.50,$3.46 / 100G
Whittaker's Peanut Slab Milk Chocolate 50g Bar,$2.00,$4.00 / 100G
Don Donskis Salami Stick Mild 20g,$1.70,$85.00 / 1KG
Arnott's Arnott's Cream Favourites Assorted Biscuits 500g,$6.00,$1.20 / 100G
Cc's Corn Chips Original 175g,$4.70,$2.69 / 100G
Woolworths Original Wafer Crackers 100g,$2.00,$2.00 / 100G
Smith's Crinkle Cut Potato Chips Original 60g,$2.00,$3.33 / 100G
Woolworths Snapz Original 250g,$1.50,$0.60 / 100G
Coca - Cola Classic  Soft Drink Mini Bottles 300ml X 12 Pack,$10.10,$2.81 / 1L
Sprite Zero Sugar Lemonade Soft Drink Mini Cans 250ml X 6 Pack,$5.50,$3.67 / 1L
Coca - Cola Classic  Soft Drink Multipack Cans 375ml X 10 Pack,$16.10,$4.29 / 1L
Coca - Cola Zero Sugar Soft Drink Mini Cans 6 X 250ml,$5.50,$3.67 / 1L
Arnott's Jatz Original Crackers 225g,$3.50,$1.56 / 100G
Cheezels Cheese Box 125g,$3.25,$2.60 / 100G
Arnott's Shapes Barbecue Cracker Biscuits 175g,$3.50,$2.00 / 100G
Arnott's Shapes Chicken Crimpy Cracker Biscuits 175g,$3.50,$2.00 / 100G
Werther's Original Cream Candies Classic 140g,$3.60,$2.57 / 100G
Arnott's Sesame Wheat Crackers 250g,$4.00,$1.60 / 100G
Skittles Sours Chewy Lollies Party Share Bag 190g,$4.00,$2.11 / 100G
Arnott's Tim Tam Deluxe Dark Choc Mint Biscuits 175g,$4.00,$2.29 / 100G
Uncle Tobys Roll Ups Berry Sour Flavour 6 Pack,$5.50,$5.85 / 100G
Smith's Crinkle Cut Chips Salt & Vinegar 60g,$2.00,$3.33 / 100G
Peppa Pig Sultanas Yoghurt Coated 6x30g,$4.00,$22.22 / 1KG
Europe Summer Roll Chocolate Bar 40g,$1.00,$2.50 / 100G
Woolworths Bread Rolls Bacon & Cheese 6 Pack,$6.00,$1.00 / 1EA
Woolworths Corn Chips Original 200g,$2.30,$1.15 / 100G
Whittaker's Block Coconut 33% Cocoa 250g,$5.60,$2.24 / 100G
Uncle Tobys Muesli Bar Yoghurt Varieties 15 Pack,$8.00,$1.71 / 100G
Woolworths Plain Water Crackers 125g,$0.95,$0.76 / 100G
Uncle Tobys Muesli Bars Choc Chip 15 Pack,$8.00,$1.71 / 100G
Arnott's Mini Choc Chip Cookie Multipack Biscuits 7 Pack,$4.50,$2.57 / 100G
Smith's Thinly Cut Potato Chips Sour Cream & Onion Share Pack 175g,$3.00,$1.71 / 100G
