Product Name,Price,Price per Unit
Colgate Total Advanced Clean Antibacterial Toothpaste 115g,$6.50,$5.65 / 100G
Priya Australian Sandalwood Body Balance Bar 100g,$2.50,$2.50 / 100G
Colgate Kids Minions 6+ Years Mint Gel Children's Toothpaste 90g,$3.00,$3.33 / 100G
Colgate Optic White Expert Stain-less Teeth Whitening Toothpaste 85g,$12.00,$14.12 / 100G
Oral-b Pro Health Fluoride Toothpaste Advanced Deep Clean Mint 110g,$6.00,$5.45 / 100G
Sensodyne Sensitive Teeth Pain Repair & Protect Whitening Toothpaste 100g,$12.30,$12.30 / 100G
Country Life Soap Bar Fresh Linen 5 Pack,$4.20,$0.93 / 100G
All Smiles Toothbrush Soft 2 Pack,$2.00,$1.00 / 1EA
Colgate Total Original Travel Antibacterial Toothpaste 40g,$2.00,$5.00 / 100G
Sunsilk Biotin Shampoo Longer & Stronger Hair 700ml,$12.00,$1.71 / 100ML
Kleenex Aloe Vera & Vitamin E 3 Ply Facial Tissues Cube 60 Pack,$3.00,$5.00 / 100SS
Macleans Toothpaste Multi Action Original Fluoride 170g,$3.50,$2.06 / 100G
Natures Organics Fruits Shampoo Shine Wild Berry 500ml,$2.00,$0.40 / 100ML
Colgate Cavity Protection Great Regular Flavour 90g,$2.00,$2.22 / 100G
Sensodyne Toothpaste Sensitive Teeth Daily Care Extra Fresh 110g,$9.70,$8.82 / 100G
Sorbent Facial Tissues 4ply Pocket Pack 6 Pack,$2.20,$3.67 / 100SS
Essentials Facial Tissues 224 Pack,$1.70,$0.76 / 100SS
Kleenex Everyday 2 Ply Facial Tissues 200 Pack,$3.00,$1.50 / 100SS
Quilton Facial Tissues Soft White 95 Pack,$1.40,$1.47 / 100SS
Kleenex Aloe Vera & Vitamin E 3 Ply Facial Tissues 95 Pack,$2.60,$2.74 / 100SS
Kleenex Aloe Vera & Vitamin E 3 Ply Facial Tissues 140 Pack,$3.60,$2.57 / 100SS
Symphony Facial Tissues White 228ss 3 Pack,$5.00,$0.73 / 100SS
Kleenex Large & Thick 3 Ply Facial Tissues 95 Pack,$2.80,$2.95 / 100SS
Swisspers Cotton Tips 240 Pack,$4.80,$2.00 / 100EA
Colgate 360 Whole Mouth Clean Soft Toothbrush Value Pack 2 Pack,$4.00,$2.00 / 1EA
Vaseline Petroleum Jelly Original 100g,$5.50,$5.50 / 100G
Libra Tampons Regular 16 Pack,$3.00,$0.19 / 1EA
All Smiles Total Care Toothpaste 140g,$1.50,$1.07 / 100G
Oral-b Pro Health Toothpaste Advanced Whitening 110g,$5.50,$5.00 / 100G
Colgate Advanced Whitening Tartar Control Toothpaste 115g,$6.50,$5.65 / 100G
Aloe Vera Tissues 3ply 95 Pack,$2.00,$2.11 / 100SS
Woolworths Sunscreen Everyday Tube Spf 50+ 100ml,$3.00,$3.00 / 100ML
Colgate Total Advanced Whitening Antibacterial Toothpaste 115g,$6.50,$5.65 / 100G
Colgate Cavity Protection Great Regular Toothpaste Pump 130g,$6.00,$4.62 / 100G
Colgate Kids Junior Bluey 2-5 Years Children's Toothpaste 90g,$3.00,$3.33 / 100G
Sensodyne Toothpaste Sensitive Teeth Pain Repair & Protect Fluoride 100g,$12.30,$12.30 / 100G
Libra Tampons Super 16 Pack,$3.00,$0.19 / 1EA
Oc Naturals Shampoo Normal Balance 400ml,$3.70,$0.93 / 100ML
Palmolive Naturals Balanced & Mild Bar Soap Chamomile Extracts 90g X4 Pack,$5.00,$1.39 / 100G
Colgate Total Mint Stripe Gel Antibacterial Toothpaste 115g,$4.00,$3.48 / 100G
Colgate Total Advanced Clean Antibacterial Toothpaste 200g,$5.00,$2.50 / 100G
Colgate Zig Zag Interdental Clean Medium Manual Toothbrush Value 6 Pack,$9.00,$1.50 / 1EA
Colgate Extra Clean Soft Toothbrush With Rubber Tongue Cleaner 1 Pack,$2.00,$2.00 / 1EA
Colgate Total Mint Stripe Gel Antibacterial Toothpaste 200g,$6.00,$3.00 / 100G
Woolworths Sunscreen Spf 50+ 500ml,$9.00,$1.80 / 100ML
Colgate 360 Whole Mouth Clean Medium Toothbrush Value Pack 2 Pack,$4.00,$2.00 / 1EA
Sunsilk Shampoo Soft & Smooth 700ml,$12.00,$1.71 / 100ML
Colgate Advanced Whitening Tartar Control Toothpaste 200g,$5.00,$2.50 / 100G
Essentials Facial Tissues 224 Pack,$1.70,$0.76 / 100SS
Kleenex Everyday 2 Ply Facial Tissues 200 Pack,$3.00,$1.50 / 100SS
Quilton Facial Tissues Soft White 95 Pack,$1.40,$1.47 / 100SS
Kleenex Aloe Vera & Vitamin E 3 Ply Facial Tissues 95 Pack,$2.60,$2.74 / 100SS
Kleenex Aloe Vera & Vitamin E 3 Ply Facial Tissues 140 Pack,$3.60,$2.57 / 100SS
Symphony Facial Tissues White 228ss 3 Pack,$5.00,$0.73 / 100SS
Kleenex Large & Thick 3 Ply Facial Tissues 95 Pack,$2.80,$2.95 / 100SS
Swisspers Cotton Tips 240 Pack,$4.80,$2.00 / 100EA
Colgate Sensitive Pro-relief Whitening Teeth Pain Toothpaste 110g,$5.50,$5.00 / 100G
U By Kotex Tampons Regular Regular Bulk 32 Pack,$8.00,$0.25 / 1EA
Natures Organics Fruits Shampoo Restore Coconut Lime 500ml,$2.00,$0.40 / 100ML
Libra Tampons Regular 32 Pack,$7.00,$0.22 / 1EA
Natures Organics Fruits Conditioner Balance Apple Fresh 500ml,$2.00,$0.40 / 100ML
Sorbent Vanilla Fragrance Collection Facial Tissues 170 Pack,$2.00,$1.18 / 100SS
Colgate Total Charcoal Deep Clean Antibacterial Toothpaste 115g,$6.50,$5.65 / 100G
Oral-b Gum Care & Sensitive Repair Fluoride Toothpaste 110g,$10.00,$9.09 / 100G
Natures Organics Fruits Conditioner Shine Wild Berry 500ml,$2.00,$0.40 / 100ML
Palmolive Gold Bar Soap Daily Deodorant Protection 90g X4 Pack,$5.00,$1.39 / 100G
Colgate Extra Clean Medium Toothbrush With Rubber Tongue Cleaner 1 Pack,$2.00,$2.00 / 1EA
Kleenex Everyday 2 Ply Facial Tissues 250 Pack,$4.00,$1.60 / 100SS
Colgate Kids Bluey 2-5 Years Extra Soft Bristles Toothbrush Each,$3.50,$3.50 / 1EA
Savlon Soothing & Healing Antiseptic Cream 75g,$8.00,$10.67 / 100G
Colgate Sensitive Pro-relief Multi Protection Toothpaste 110g,$5.50,$5.00 / 100G
Tampax Super Tampons Medium Flow With Applicator 20 Pack,$5.95,$0.30 / 1EA
Colgate Maximum Cavity Protection For Calcium Boost Mint 180g,$3.50,$1.94 / 100G
Colgate Optic White Sparkling White Teeth Whitening Toothpaste 140g,$6.00,$4.29 / 100G
Palmolive Naturals Moisture Care Aloe & Olive Extracts Bar Soap 90g X4 Pack,$5.00,$1.39 / 100G
Australian Botanical Soap Lemon Grass 200g,$4.00,$2.00 / 100G
